address,user_name,network,protocol_name,project_id,deposited_amount,deposited_assets,deposited_asset_addresses,pool_type,description,site_url,pool_key,pool_controller,pool_index
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,arb,Notional,arb_notional,60306,USDC USDT,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8\n0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,Leveraged Farming,,https://arbitrum.notional.finance/,arb-0x1344a36a1b56144c3bc62e7757377d288fde0369-leveraged_farming,0x1344a36a1b56144c3bc62e7757377d288fde0369,leveraged_farming
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,arb,Pendle V2,arb_pendle2,26196,PT-dUSDC-26SEP2024,0x9d17d67dda1256c5df78035ce6c8795ea3136e89,Deposit,,https://app.pendle.finance,arb-0x9d17d67dda1256c5df78035ce6c8795ea3136e89-null,0x9d17d67dda1256c5df78035ce6c8795ea3136e89,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,arb,XAI,arb_xai,23245,XAI,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,Staked,xai,https://xai.games/,arb-0x4c749d097832de2fecc989ce18fdc5f1bd76700c-null,0x4c749d097832de2fecc989ce18fdc5f1bd76700c,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,base,Aerodrome,base_aerodrome,27558,USDz USDC,0x04d5ddf5f3a8939889f11e97f8c4bb48317f1938\n0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Farming,USDz/USDC,https://aerodrome.finance/,base-0xb7e4bbee04285f4b55d0a93b34e5da95c3a7faf9-null,0xb7e4bbee04285f4b55d0a93b34e5da95c3a7faf9,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,base,Aerodrome,base_aerodrome,51095,USDC USD+,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913\n0xb79dd08ea68a908a97220c76d19a6aa9cbde4376,Farming,,https://aerodrome.finance/,base-0xea22a3aada580bd75fb6cac35034e09046cbff72-null,0xea22a3aada580bd75fb6cac35034e09046cbff72,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,base,Avantis,base_avantisfi,10572,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Locked,,https://www.avantisfi.com,base-0x7bf094c44b3cff8c95e06a76557443f5408efb05-null,0x7bf094c44b3cff8c95e06a76557443f5408efb05,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,base,Beefy,base_beefy,50243,DOLA USDC,0x4621b7a9c75199271f773ebd9a499dbd165c3191\n0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Yield,,https://app.beefy.com,base-0x5a47993216fa6acaf93418f9830cee485e82d0ba-null,0x5a47993216fa6acaf93418f9830cee485e82d0ba,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,base,Beefy,base_beefy,9122,USDC+ USD+,0x85483696cc9970ad9edd786b2c5ef735f38d156f\n0xb79dd08ea68a908a97220c76d19a6aa9cbde4376,Yield,,https://app.beefy.com,base-0x84c6a31db4e9a23334039f5183e6d6840257a322-null,0x84c6a31db4e9a23334039f5183e6d6840257a322,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,blast,Pac Finance,blast_pac,3595,WETH USDB,0x4300000000000000000000000000000000000004\n0x4300000000000000000000000000000000000003,Lending,,https://app.pac.finance,blast-0x742316f430002d067dc273469236d0f3670be446-null,0x742316f430002d067dc273469236d0f3670be446,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,bsc,Pell Network,bsc_pell,15942,BTCB,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,Deposit,,https://app.pell.network/,bsc-0x230b442c0802fe83daf3d2656aadfd16ca1e1f66-null,0x230b442c0802fe83daf3d2656aadfd16ca1e1f66,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Elixir,elixir,22712,deUSD,0x15700b564ca08d9439c58ca5053166e8317aa138,Staked,stdeUSD,https://www.elixir.xyz/apothecary,eth-0x5c5b196abe0d54485975d1ec29617d42d9198326-null,0x5c5b196abe0d54485975d1ec29617d42d9198326,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Equilibria,equilibria,54639,FBTC PT-corn-SolvBTC.BBN-26DEC2024,0xc96de26018a54d51c097160568752c4e3bd6c364\n0x23e479ddcda990e8523494895759bd98cd2fdbf6,Staked,,https://equilibria.fi,eth-0x4d32c8ff2facc771ec7efc70d6a8468bc30c26bf-104,0x4d32c8ff2facc771ec7efc70d6a8468bc30c26bf,104
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Fuel,fuel,49987,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,Staked,USDT,https://fuel.network,eth-0x19b5cc75846bf6286d599ec116536a333c4c2c14-null,0x19b5cc75846bf6286d599ec116536a333c4c2c14,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Gudchain,gudchain,26007,USDC USDT,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48\n0xdac17f958d2ee523a2206206994597c13d831ec7,Staked,,https://gudchain.com,eth-0xd759e176def0f14e5c2d300238d41b1cbb5585bf-null,0xd759e176def0f14e5c2d300238d41b1cbb5585bf,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Level,levelmoney,24994,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,Staked,,https://www.level.money,eth-0x7fda203f6f77545548e984133be62693bcd61497-null,0x7fda203f6f77545548e984133be62693bcd61497,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Lombard,lombard,61810,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Yield,,https://www.lombard.finance/,eth-0x5401b8620e5fb570064ca9114fd1e135fd77d57c-null,0x5401b8620e5fb570064ca9114fd1e135fd77d57c,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Magpie XYZ,magpiexyz,30699,uniETH PT-uniETH-26SEP2024,0xf1376bcef0f78459c0ed0ba5ddce976f1ddf51f4\n0x15fa86404bfba8b46684552f792558128bfb6418,Farming,,https://www.magpiexyz.io,eth-0x16296859c15289731521f199f0a5f762df6347d0-56,0x16296859c15289731521f199f0a5f762df6347d0,56
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,matic,azuro,matic_azuro,30123,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,Liquidity Pool,#1099511636661,https://azuro.org/liquidity,matic-0x7043e4e1c4045424858ecbced80989feafc11b36-null,0x7043e4e1c4045424858ecbced80989feafc11b36,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,merlin,Solv,merlin_solv,56312,M-BTC,0xb880fd278198bd590252621d4cd071b1842e9bcd,Yield,,https://solv.finance,merlin-0x1760900aca15b90fa2eca70ce4b4ec441c2cf6c5-null,0x1760900aca15b90fa2eca70ce4b4ec441c2cf6c5,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,Notional,notional,227177,GHO USDC USDT,0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f\n0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48\n0xdac17f958d2ee523a2206206994597c13d831ec7,Leveraged Farming,,https://notional.finance,eth-0x6e7058c91f85e0f6db4fc9da2ca41241f5e4263f-leveraged_farming,0x6e7058c91f85e0f6db4fc9da2ca41241f5e4263f,leveraged_farming
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,love2bluff,eth,sophon,sophon,61726,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,Farming,,https://farm.sophon.xyz,eth-0xeff8e65ac06d7fe70842a4d54959e8692d6ae064-10,0xeff8e65ac06d7fe70842a4d54959e8692d6ae064,10
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Aave V2,aave2,15137016,AAVE,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Staked,,https://app.aave.com,eth-0x4da27a545c0c5b758a6ba100e3a049001de870f5-null,0x4da27a545c0c5b758a6ba100e3a049001de870f5,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Aave V2,aave2,1956,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Lending,,https://app.aave.com,eth-0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9-null,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Aave V3,aave3,18105883,stETH DAI,0xae7ab96520de3a18e5e111b5eaab095312d7fe84\n0x6b175474e89094c44da98b954eedeac495271d0f,Lending,,https://app.aave.com,eth-0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2-null,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Ajna.finance,ajna,1897,MKR,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,Lending,,https://ajnafi.com/ethereum,eth-0x0598c1feda47535ff5248e2bd08703ace4e740c4-null,0x0598c1feda47535ff5248e2bd08703ace4e740c4,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Blur,blur,30120,ETH,0x0000000000000000000000000000000000000000,Deposit,,https://blur.io,eth-0x0000000000a39bb272e79075ade125fd351887ac-null,0x0000000000a39bb272e79075ade125fd351887ac,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Blur,blur,3241,BLUR,0x5283d291dbcf85356a21ba090e6db59121208b44,Staked,,https://blur.io,eth-0xec2432a227440139ddf1044c3fea7ae03203933e-null,0xec2432a227440139ddf1044c3fea7ae03203933e,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Illuvium,illuvium,7243024,ILV,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,Farming,,https://staking.illuvium.io/,eth-0x7f5f854ffb6b7701540a00c69c4ab2de2b34291d-null,0x7f5f854ffb6b7701540a00c69c4ab2de2b34291d,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Pendle V2,pendle2,2399,ETH,0x0000000000000000000000000000000000000000,Staked,SY-weETH,https://app.pendle.finance,eth-0xac0047886a985071476a1186be89222659970d65-null,0xac0047886a985071476a1186be89222659970d65,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Spark,spark,6973152,stETH,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,Lending,,https://app.spark.fi,eth-0xc13e21b648a5ee794902342038ff3adab66be987-null,0xc13e21b648a5ee794902342038ff3adab66be987,
0x2079c29be9c8095042edb95f293b5b510203d6ce,luggisdoteth,eth,Synthetix,synthetix,1089529,SNX,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,Lending,,https://synthetix.io,eth-0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f-null,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,
0x20d1842294e9362caed08837e34018ef695184e5,Zee Prime Capital 2,eth,Galxe,galxe,669572,G,0x9c7beba8f6ef6643abd725e45a4e8387ef260649,Staked,,https://galxe.com,eth-0x7bbe09e066077b3888432eedec958f64b2e47239-null,0x7bbe09e066077b3888432eedec958f64b2e47239,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,PancakeSwap V3,arb_pancakeswap3,8466,USDT+ USD+,0xb1084db8d3c05cebd5fa9335df95ee4b8a0edc30\n0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,Farming,111381,https://pancakeswap.finance,arb-0x5e09acf80c0296740ec5d6f643005a4ef8daa694-null,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,PancakeSwap V3,arb_pancakeswap3,15696,weETH WETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe\n0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Farming,127710,https://pancakeswap.finance,arb-0x5e09acf80c0296740ec5d6f643005a4ef8daa694-null,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,PancakeSwap V3,arb_pancakeswap3,35803,USD+ USDT,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65\n0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,Farming,127423,https://pancakeswap.finance,arb-0x5e09acf80c0296740ec5d6f643005a4ef8daa694-null,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,PancakeSwap V3,arb_pancakeswap3,61570,WETH USDC,0x82af49447d8a07e3bd95bd0d56f35241523fbab1\n0xaf88d065e77c8cc2239327c5edb3a432268e5831,Farming,118463,https://pancakeswap.finance,arb-0x5e09acf80c0296740ec5d6f643005a4ef8daa694-null,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,PancakeSwap V3,arb_pancakeswap3,30524,weETH WETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe\n0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Farming,126675,https://pancakeswap.finance,arb-0x5e09acf80c0296740ec5d6f643005a4ef8daa694-null,0x5e09acf80c0296740ec5d6f643005a4ef8daa694,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,PancakeSwap V3,arb_pancakeswap3,9204,USD+ USDC,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65\n0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,Liquidity Pool,#126353,https://pancakeswap.finance,arb-0xd01075f7314a6436e8b74fc18069848229d0c555-null,0xd01075f7314a6436e8b74fc18069848229d0c555,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,RAMSES,arb_ramses,11883,ezETH WETH,0x2416092f143378750bb29b79ed961ab195cceea5\n0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Liquidity Pool,#194745,https://app.ramses.exchange,arb-0x575f1691e6391a2fcf932f9b9dfd6dbfb4792c13-null,0x575f1691e6391a2fcf932f9b9dfd6dbfb4792c13,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,arb,Silo,arb_silo,44430,WETH USDC,0x82af49447d8a07e3bd95bd0d56f35241523fbab1\n0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,Lending,,https://app.silo.finance,arb-0xa1cada48eb6be2247e35b3a0f152c255d015f256-null,0xa1cada48eb6be2247e35b3a0f152c255d015f256,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,base,Aerodrome,base_aerodrome,7482,USD+ MAI,0xb79dd08ea68a908a97220c76d19a6aa9cbde4376\n0xbf1aea8670d2528e08334083616dd9c5f3b087ae,Farming,,https://aerodrome.finance/,base-0xc8a2a224aa2ff37435ef49903fc6a4e5ca741645-null,0xc8a2a224aa2ff37435ef49903fc6a4e5ca741645,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,base,Aerodrome,base_aerodrome,37836,DOLA USDC,0x4621b7a9c75199271f773ebd9a499dbd165c3191\n0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Farming,,https://aerodrome.finance/,base-0xccff5627cd544b4cbb7d048139c1a6b6bde67885-null,0xccff5627cd544b4cbb7d048139c1a6b6bde67885,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,base,Aerodrome,base_aerodrome,29724,AERO,0x940181a94a35a4569e4529a3cdfb74e38fd98631,Locked,,https://aerodrome.finance/,base-0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4-null,0xebf418fe2512e7e6bd9b87a8f0f294acdc67e6b4,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,base,Impermax,base_impermax,8165,wstETH,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,Yield,,https://www.impermax.finance/,base-0x60a86b077843f9e6cda580782ea3ccb8e2b8794c-null,0x60a86b077843f9e6cda580782ea3ccb8e2b8794c,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,base,PancakeSwap V3,base_pancakeswap3,14908,WETH USDC,0x4200000000000000000000000000000000000006\n0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Farming,118489,https://pancakeswap.finance,base-0xc6a2db661d5a5690172d8eb0a7dea2d3008665a3-null,0xc6a2db661d5a5690172d8eb0a7dea2d3008665a3,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,base,PancakeSwap V3,base_pancakeswap3,3902,USDC USD+,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913\n0xb79dd08ea68a908a97220c76d19a6aa9cbde4376,Farming,118491,https://pancakeswap.finance,base-0xc6a2db661d5a5690172d8eb0a7dea2d3008665a3-null,0xc6a2db661d5a5690172d8eb0a7dea2d3008665a3,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,base,Uniswap V3,base_uniswap3,15950,WETH USDC,0x4200000000000000000000000000000000000006\n0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,Liquidity Pool,#840578,https://app.uniswap.org,base-0xd0b53d9277642d899df5c87a3966a349a798f224-null,0xd0b53d9277642d899df5c87a3966a349a798f224,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,blast,ZeroLend,blast_zerolend,7658,WETH,0x4300000000000000000000000000000000000004,Lending,,https://app.zerolend.xyz/,blast-0xa70b0f3c2470abbe104bdb3f3aaa9c7c54bea7a8-null,0xa70b0f3c2470abbe104bdb3f3aaa9c7c54bea7a8,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,bsc,Magpie XYZ,bsc_magpiexyz,6108,BNB,0x0000000000000000000000000000000000000000,Farming,,https://www.magpiexyz.io/,bsc-0xa3b615667cbd33cfc69843bf11fbb2a1d926bd46-4,0xa3b615667cbd33cfc69843bf11fbb2a1d926bd46,4
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,eth,Harvest,harvest,1259,FARM,0xa0246c9032bc3a600820415ae600c6388619a14d,Yield,,https://harvest.finance,eth-0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50-null,0x25550cccbd68533fa04bfd3e3ac4d09f9e00fc50,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,kcc,Elk,kcc_elk,11432,KCS KuPAS,0x0000000000000000000000000000000000000000\n0x7ed4c98a6f9c36b4faba23676f0e41ab6b86b4a3,Liquidity Pool,,https://app.elk.finance,kcc-0xa21c75a35c6fe323010f20dd698369ee0acd577f-null,0xa21c75a35c6fe323010f20dd698369ee0acd577f,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,linea,PancakeSwap V3,linea_pancakeswap3,37911,USDC WETH,0x176211869ca2b568f2a7d4ee941e073a821ee1ff\n0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,Farming,81645,https://pancakeswap.finance,linea-0x22e2f236065b780fa33ec8c4e58b99ebc8b55c57-null,0x22e2f236065b780fa33ec8c4e58b99ebc8b55c57,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,linea,NILE,linea_thenile,37482,USDC WETH,0x176211869ca2b568f2a7d4ee941e073a821ee1ff\n0xe5d7c2a44ffddf6b295a15c148167daaaf5cf34f,Liquidity Pool,#158689,https://www.nile.build,linea-0x64bccad8e7302e81b09894f56f6bba85ae82cd03-null,0x64bccad8e7302e81b09894f56f6bba85ae82cd03,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,matic,Aave V3,matic_aave3,44774,LINK WETH WMATIC,0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39\n0x7ceb23fd6bc0add59e62ac25578270cff1b9f619\n0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,Lending,,https://app.aave.com,matic-0x794a61358d6845594f94dc1db02a252b5b4814ad-null,0x794a61358d6845594f94dc1db02a252b5b4814ad,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,matic,Elk,matic_elk,1729,ELK,0xeeeeeb57642040be42185f49c52f7e9b38f8eeee,Farming,,https://app.elk.finance,matic-0x57a1ce7686f3b2ab61f5191c76361f985b57e0fa-null,0x57a1ce7686f3b2ab61f5191c76361f985b57e0fa,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,matic,Uniswap V3,matic_uniswap3,1059,USDC LINK,0x2791bca1f2de4661ed88a30c99a7a9449aa84174\n0x53e0bca35ec356bd5dddfebbd1fc0fd03fabad39,Liquidity Pool,#2000733,https://app.uniswap.org,matic-0x94ab9e4553ffb839431e37cc79ba8905f45bfbea-null,0x94ab9e4553ffb839431e37cc79ba8905f45bfbea,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,matic,Uniswap V3,matic_uniswap3,9526,USDC WETH,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359\n0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,Liquidity Pool,#2080680,https://app.uniswap.org,matic-0xa4d8c89f0c20efbe54cba9e7e7a7e509056228d9-null,0xa4d8c89f0c20efbe54cba9e7e7a7e509056228d9,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,matic,Uniswap V3,matic_uniswap3,14792,USDC WETH,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359\n0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,Liquidity Pool,#2080849,https://app.uniswap.org,matic-0xa4d8c89f0c20efbe54cba9e7e7a7e509056228d9-null,0xa4d8c89f0c20efbe54cba9e7e7a7e509056228d9,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,matic,Uniswap V3,matic_uniswap3,81032,WBTC USDC,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6\n0x2791bca1f2de4661ed88a30c99a7a9449aa84174,Liquidity Pool,#2016425,https://app.uniswap.org,matic-0xeef1a9507b3d505f0062f2be9453981255b503c8-null,0xeef1a9507b3d505f0062f2be9453981255b503c8,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,mode,Sturdy V2,mode_sturdy2,7724,WETH,0x4200000000000000000000000000000000000006,Lending,,https://v2.sturdy.finance,mode-0xfd5bdcffd891f746fbc168cb3c7ea0efdce8b6ba-null,0xfd5bdcffd891f746fbc168cb3c7ea0efdce8b6ba,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,op,Velodrome V2,op_velodrome2,7769,VELO,0x9560e827af36c94d2ac33a39bce1fe78631088db,Locked,,https://velodrome.finance/,op-0xfaf8fd17d9840595845582fcb047df13f006787d-null,0xfaf8fd17d9840595845582fcb047df13f006787d,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,eth,Uniswap V3,uniswap3,13938,PASG USDC,0x083a96c390c942def68b6343d1c651eeae604b50\n0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,Liquidity Pool,#802119,https://app.uniswap.org,eth-0x30a9a577ac77cc70a5353cf6d49fe5df4035f713-null,0x30a9a577ac77cc70a5353cf6d49fe5df4035f713,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,eth,Uniswap V3,uniswap3,11030,PASG PAS,0x083a96c390c942def68b6343d1c651eeae604b50\n0xe25db4baa49ea3b8627986ffc22c7bd5e0c88d49,Liquidity Pool,#730343,https://app.uniswap.org,eth-0x6ed39fa2db5ec1b5aee345f3b7e296aa804d8b6b-null,0x6ed39fa2db5ec1b5aee345f3b7e296aa804d8b6b,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,eth,Uniswap V3,uniswap3,22520,PASG WETH,0x083a96c390c942def68b6343d1c651eeae604b50\n0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Liquidity Pool,#19576,https://app.uniswap.org,eth-0x93d1df74317d18550e197c146ed29f178d027265-null,0x93d1df74317d18550e197c146ed29f178d027265,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,eth,Uniswap V3,uniswap3,39472,WETH PAS,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2\n0xe25db4baa49ea3b8627986ffc22c7bd5e0c88d49,Liquidity Pool,#695781,https://app.uniswap.org,eth-0xc04d960757b1444bfca6dea218864d1322a33cf7-null,0xc04d960757b1444bfca6dea218864d1322a33cf7,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,eth,Uniswap V3,uniswap3,34891,WETH PASS,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2\n0xfe75b71b348165f60b5be7f356b42da9b333b2b7,Liquidity Pool,#19650,https://app.uniswap.org,eth-0xd40a6add2833fff233db70bac5e7387e40108ad5-null,0xd40a6add2833fff233db70bac5e7387e40108ad5,
0x2130fd01026867a6c8dde24ad5e64f2e2dfce196,monkey777,eth,Yearn V2,yearn2,2522,YFI,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,Yield,YFI yVault,https://yearn.finance,eth-0xdb25ca703181e7484a155dd612b06f57e12be5f0-null,0xdb25ca703181e7484a155dd612b06f57e12be5f0,
0x21e185e2b9a1565216f2855ab94c9a677d0ce21b,Lemiscap 2,eth,Solv,solv,2489,,,Vesting,,https://solv.finance,eth-0x4c5033ba078c79dc1d2775fb481dea53e145f61a-null,0x4c5033ba078c79dc1d2775fb481dea53e145f61a,
0x21e185e2b9a1565216f2855ab94c9a677d0ce21b,Lemiscap 2,eth,Tokemak,tokemak,7033,TOKE,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,Staked,,https://www.tokemak.xyz,eth-0x96f98ed74639689c3a11daf38ef86e59f43417d3-null,0x96f98ed74639689c3a11daf38ef86e59f43417d3,
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,Coinduke,arb,Radiant Capital V2,arb_radiantcapital2,5901,RDNT WETH,0x3082cc23568ea640225c2467653db90e9250aaa0\n0x82af49447d8a07e3bd95bd0d56f35241523fbab1,Locked,,https://app.radiant.capital,arb-0x76ba3ec5f5adbf1c58c91e86502232317eea72de-null,0x76ba3ec5f5adbf1c58c91e86502232317eea72de,
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,Coinduke,eth,Aura Finance,aurafinance,4720,AURA,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,Locked,,https://app.aura.finance/#/,eth-0x3fa73f1e5d8a792c80f426fc8f84fbf7ce9bbcac-null,0x3fa73f1e5d8a792c80f426fc8f84fbf7ce9bbcac,
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,Coinduke,base,Aerodrome,base_aerodrome,40963,ETH EURC,0x0000000000000000000000000000000000000000\n0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,Farming,,https://aerodrome.finance/,base-0x21d4ef9d2b66069f3307765a0349526f8e988294-null,0x21d4ef9d2b66069f3307765a0349526f8e988294,
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,Coinduke,base,Aerodrome,base_aerodrome,18510,sfrxETH FXS,0x1f55a02a049033e3419a8e2975cf3f572f4e6e9a\n0x23432452b720c80553458496d4d9d7c5003280d0,Farming,,https://aerodrome.finance/,base-0x8b207a66e66e08cc1ce51bc38d1dfe3d8cb36322-null,0x8b207a66e66e08cc1ce51bc38d1dfe3d8cb36322,
